t,x,y,z,roll,pitch,yaw
2.983909606933593750e+00,-6.020240984836191384e-03,1.914795981110867518e-01,5.666378494197461535e-01,-1.764641137182827606e+02,1.012634184522329894e+00,3.919711984254455883e-01
3.003237724304199219e+00,-5.921563407132548508e-03,1.917368085568748604e-01,5.666470023908881659e-01,-1.764425455527438089e+02,1.012450822552031893e+00,3.928111772158203729e-01
3.022555112838745117e+00,-5.918753064968532845e-03,1.917387980587312579e-01,5.666470738610029922e-01,-1.764423147105571275e+02,1.012917013263699761e+00,3.708420785206669734e-01
3.038887739181518555e+00,-5.852487099564551883e-03,1.917372813187143699e-01,5.666457948435171810e-01,-1.764425693932590491e+02,9.905138394043997430e-01,3.914471686919026583e-01
3.057292222976684570e+00,-5.921563407132548508e-03,1.917368085568748604e-01,5.666470023908881659e-01,-1.764425455527438089e+02,1.012450822552031893e+00,3.928111772158203729e-01
3.079311609268188477e+00,-5.921563407132548508e-03,1.917368085568748604e-01,5.666470023908881659e-01,-1.764425455527438089e+02,1.012450822552031893e+00,3.928111772158203729e-01
3.097490310668945312e+00,-5.852487099564551883e-03,1.917372813187143699e-01,5.666457948435171810e-01,-1.764425693932590491e+02,9.905138394043997430e-01,3.914471686919026583e-01
3.118202686309814453e+00,-5.852487099564551883e-03,1.917372813187143699e-01,5.666457948435171810e-01,-1.764425693932590491e+02,9.905138394043997430e-01,3.914471686919026583e-01
3.139637470245361328e+00,-6.020240984836191384e-03,1.914795981110867518e-01,5.666378494197461535e-01,-1.764641137182827606e+02,1.012634184522329894e+00,3.919711984254455883e-01
3.154877424240112305e+00,-5.921563407132548508e-03,1.917368085568748604e-01,5.666470023908881659e-01,-1.764425455527438089e+02,1.012450822552031893e+00,3.928111772158203729e-01
3.170039415359497070e+00,-5.921960380928493160e-03,1.918057345759224264e-01,5.666513001371673575e-01,-1.764205640244415747e+02,1.012412255901421254e+00,3.934297079516885787e-01
3.184718132019042969e+00,-5.921563407132548508e-03,1.917368085568748604e-01,5.666470023908881659e-01,-1.764425455527438089e+02,1.012450822552031893e+00,3.928111772158203729e-01
3.199588775634765625e+00,-5.924269373702231722e-03,1.917398610630506872e-01,5.666471220179993828e-01,-1.764421147585089216e+02,1.011971592201827530e+00,4.147886757357737708e-01
3.217441082000732422e+00,-5.921563407132548508e-03,1.917368085568748604e-01,5.666470023908881659e-01,-1.764425455527438089e+02,1.012450822552031893e+00,3.928111772158203729e-01
3.238806962966918945e+00,-6.181403319864262058e-03,1.917368085654018728e-01,5.666493238111516284e-01,-1.764423948423913941e+02,1.034429641312595960e+00,3.928137883869699531e-01
3.257043600082397461e+00,-5.852487099564551883e-03,1.917372813187143699e-01,5.666457948435171810e-01,-1.764425693932590491e+02,9.905138394043997430e-01,3.914471686919026583e-01
3.277094364166259766e+00,-6.184109240340168040e-03,1.917398610715815299e-01,5.666494444762946170e-01,-1.764419556161888920e+02,1.033950351545066537e+00,4.147914361831497310e-01
3.291167259216308594e+00,-5.852487099564551883e-03,1.917372813187143699e-01,5.666457948435171810e-01,-1.764425693932590491e+02,9.905138394043997430e-01,3.914471686919026583e-01
3.309496164321899414e+00,-6.020077205946166785e-03,1.917394353362785742e-01,5.666461374669319317e-01,-1.764421357543334068e+02,1.012483857461206949e+00,3.919253878519695089e-01
3.324098348617553711e+00,-5.921563407132548508e-03,1.917368085568748604e-01,5.666470023908881659e-01,-1.764425455527438089e+02,1.012450822552031893e+00,3.928111772158203729e-01
3.337605714797973633e+00,-5.852487099564551883e-03,1.917372813187143699e-01,5.666457948435171810e-01,-1.764425693932590491e+02,9.905138394043997430e-01,3.914471686919026583e-01
3.359898328781127930e+00,-5.921563407132548508e-03,1.917368085568748604e-01,5.666470023908881659e-01,-1.764425455527438089e+02,1.012450822552031893e+00,3.928111772158203729e-01
3.377296209335327148e+00,-5.921563407132548508e-03,1.917368085568748604e-01,5.666470023908881659e-01,-1.764425455527438089e+02,1.012450822552031893e+00,3.928111772158203729e-01
3.397631406784057617e+00,-5.921563407132548508e-03,1.917368085568748604e-01,5.666470023908881659e-01,-1.764425455527438089e+02,1.012450822552031893e+00,3.928111772158203729e-01
3.416118144989013672e+00,-5.852487099564551883e-03,1.917372813187143699e-01,5.666457948435171810e-01,-1.764425693932590491e+02,9.905138394043997430e-01,3.914471686919026583e-01
3.435729503631591797e+00,-5.852650862135445539e-03,1.914774452322942910e-01,5.666375076222531781e-01,-1.764645472111183722e+02,9.906639846714301312e-01,3.915014079699741245e-01
3.455536842346191406e+00,-6.089153041464847975e-03,1.917389620009956885e-01,5.666473715020791113e-01,-1.764421113877391463e+02,1.034420830280127435e+00,3.932895717748801090e-01
3.473984003067016602e+00,-5.921563407132548508e-03,1.917368085568748604e-01,5.666470023908881659e-01,-1.764425455527438089e+02,1.012450822552031893e+00,3.928111772158203729e-01
3.493183135986328125e+00,-5.922124662253879304e-03,1.915459000694703651e-01,5.666429866612513466e-01,-1.764425419839523101e+02,1.012563159916540778e+00,3.934755459541554590e-01
3.511040925979614258e+00,-5.921563407132548508e-03,1.917368085568748604e-01,5.666470023908881659e-01,-1.764425455527438089e+02,1.012450822552031893e+00,3.928111772158203729e-01
3.531136512756347656e+00,-5.921563407132548508e-03,1.917368085568748604e-01,5.666470023908881659e-01,-1.764425455527438089e+02,1.012450822552031893e+00,3.928111772158203729e-01
3.551201581954956055e+00,-6.115033577187277761e-03,1.917403603295320114e-01,5.666482110083679302e-01,-1.764419799726445603e+02,1.012013382434598929e+00,4.134271928082370873e-01
3.563690185546875000e+00,-5.852487099564551883e-03,1.917372813187143699e-01,5.666457948435171810e-01,-1.764425693932590491e+02,9.905138394043997430e-01,3.914471686919026583e-01
3.584017753601074219e+00,-6.089548933188219590e-03,1.918078879955300020e-01,5.666516697412795622e-01,-1.764201296222285862e+02,1.034382258941985544e+00,3.939081064552413802e-01
3.602416992187500000e+00,-5.852487099564551883e-03,1.917372813187143699e-01,5.666457948435171810e-01,-1.764425693932590491e+02,9.905138394043997430e-01,3.914471686919026583e-01
3.622238874435424805e+00,-5.852487099564551883e-03,1.917372813187143699e-01,5.666457948435171810e-01,-1.764425693932590491e+02,9.905138394043997430e-01,3.914471686919026583e-01
3.642437458038330078e+00,-5.921563407132548508e-03,1.917368085568748604e-01,5.666470023908881659e-01,-1.764425455527438089e+02,1.012450822552031893e+00,3.928111772158203729e-01
3.661552190780639648e+00,-5.855357028363863611e-03,1.914805242600473301e-01,5.666376266462204159e-01,-1.764641163459874065e+02,9.901931935219554504e-01,4.134789249788998755e-01
3.683285951614379883e+00,-5.852487099564551883e-03,1.917372813187143699e-01,5.666457948435171810e-01,-1.764425693932590491e+02,9.905138394043997430e-01,3.914471686919026583e-01
3.701788187026977539e+00,-5.852487099564551883e-03,1.917372813187143699e-01,5.666457948435171810e-01,-1.764425693932590491e+02,9.905138394043997430e-01,3.914471686919026583e-01
3.721105337142944336e+00,-5.852487099564551883e-03,1.917372813187143699e-01,5.666457948435171810e-01,-1.764425693932590491e+02,9.905138394043997430e-01,3.914471686919026583e-01
3.741287708282470703e+00,-6.112327480607535404e-03,1.917372813271440712e-01,5.666480897653856097e-01,-1.764424192072566200e+02,1.012492661746127398e+00,3.914497130042786655e-01
3.760458707809448242e+00,-6.181403319864262058e-03,1.917368085654018728e-01,5.666493238111516284e-01,-1.764423948423913941e+02,1.034429641312595960e+00,3.928137883869699531e-01
3.780040025711059570e+00,-6.112327480607535404e-03,1.917372813271440712e-01,5.666480897653856097e-01,-1.764424192072566200e+02,1.012492661746127398e+00,3.914497130042786655e-01
3.798125743865966797e+00,-5.852487099564551883e-03,1.917372813187143699e-01,5.666457948435171810e-01,-1.764425693932590491e+02,9.905138394043997430e-01,3.914471686919026583e-01
3.812666654586791992e+00,-6.112327480607535404e-03,1.917372813271440712e-01,5.666480897653856097e-01,-1.764424192072566200e+02,1.012492661746127398e+00,3.914497130042786655e-01
3.832346916198730469e+00,-5.921563407132548508e-03,1.917368085568748604e-01,5.666470023908881659e-01,-1.764425455527438089e+02,1.012450822552031893e+00,3.928111772158203729e-01
3.851843833923339844e+00,-5.921563407132548508e-03,1.917368085568748604e-01,5.666470023908881659e-01,-1.764425455527438089e+02,1.012450822552031893e+00,3.928111772158203729e-01
3.865332126617431641e+00,-6.020077205946166785e-03,1.917394353362785742e-01,5.666461374669319317e-01,-1.764421357543334068e+02,1.012483857461206949e+00,3.919253878519695089e-01
3.880530834197998047e+00,-6.181403319864262058e-03,1.917368085654018728e-01,5.666493238111516284e-01,-1.764423948423913941e+02,1.034429641312595960e+00,3.928137883869699531e-01
3.898544549942016602e+00,-5.921563407132548508e-03,1.917368085568748604e-01,5.666470023908881659e-01,-1.764425455527438089e+02,1.012450822552031893e+00,3.928111772158203729e-01
3.917822837829589844e+00,-6.181403319864262058e-03,1.917368085654018728e-01,5.666493238111516284e-01,-1.764423948423913941e+02,1.034429641312595960e+00,3.928137883869699531e-01
3.935116529464721680e+00,-5.852487099564551883e-03,1.917372813187143699e-01,5.666457948435171810e-01,-1.764425693932590491e+02,9.905138394043997430e-01,3.914471686919026583e-01
3.947509527206420898e+00,-5.921563407132548508e-03,1.917368085568748604e-01,5.666470023908881659e-01,-1.764425455527438089e+02,1.012450822552031893e+00,3.928111772158203729e-01
3.969044446945190430e+00,-5.918753064968532845e-03,1.917387980587312579e-01,5.666470738610029922e-01,-1.764423147105571275e+02,1.012917013263699761e+00,3.708420785206669734e-01
3.981666803359985352e+00,-6.089316816767645704e-03,1.914791247256700801e-01,5.666390836364464390e-01,-1.764640894984524095e+02,1.034571678929940175e+00,3.933269661852887289e-01
4.002314567565917969e+00,-5.921563407132548508e-03,1.917368085568748604e-01,5.666470023908881659e-01,-1.764425455527438089e+02,1.012450822552031893e+00,3.928111772158203729e-01
4.020821094512939453e+00,-6.181403319864262058e-03,1.917368085654018728e-01,5.666493238111516284e-01,-1.764423948423913941e+02,1.034429641312595960e+00,3.928137883869699531e-01
4.040276288986206055e+00,-6.020240984836191384e-03,1.914795981110867518e-01,5.666378494197461535e-01,-1.764641137182827606e+02,1.012634184522329894e+00,3.919711984254455883e-01
4.061498165130615234e+00,-5.921563407132548508e-03,1.917368085568748604e-01,5.666470023908881659e-01,-1.764425455527438089e+02,1.012450822552031893e+00,3.928111772158203729e-01
4.079351663589477539e+00,-5.921563407132548508e-03,1.917368085568748604e-01,5.666470023908881659e-01,-1.764425455527438089e+02,1.012450822552031893e+00,3.928111772158203729e-01
4.094673633575439453e+00,-5.921563407132548508e-03,1.917368085568748604e-01,5.666470023908881659e-01,-1.764425455527438089e+02,1.012450822552031893e+00,3.928111772158203729e-01
4.113690137863159180e+00,-6.112327480607535404e-03,1.917372813271440712e-01,5.666480897653856097e-01,-1.764424192072566200e+02,1.012492661746127398e+00,3.914497130042786655e-01
4.132949352264404297e+00,-5.852650862135445539e-03,1.914774452322942910e-01,5.666375076222531781e-01,-1.764645472111183722e+02,9.906639846714301312e-01,3.915014079699741245e-01
4.152546644210815430e+00,-5.918753064968532845e-03,1.917387980587312579e-01,5.666470738610029922e-01,-1.764423147105571275e+02,1.012917013263699761e+00,3.708420785206669734e-01
4.171716928482055664e+00,-5.921960380928493160e-03,1.918057345759224264e-01,5.666513001371673575e-01,-1.764205640244415747e+02,1.012412255901421254e+00,3.934297079516885787e-01
4.191502332687377930e+00,-5.852487099564551883e-03,1.917372813187143699e-01,5.666457948435171810e-01,-1.764425693932590491e+02,9.905138394043997430e-01,3.914471686919026583e-01
4.204400062561035156e+00,-5.852487099564551883e-03,1.917372813187143699e-01,5.666457948435171810e-01,-1.764425693932590491e+02,9.905138394043997430e-01,3.914471686919026583e-01
4.225380182266235352e+00,-6.181403319864262058e-03,1.917368085654018728e-01,5.666493238111516284e-01,-1.764423948423913941e+02,1.034429641312595960e+00,3.928137883869699531e-01
4.243533849716186523e+00,-5.918753064968532845e-03,1.917387980587312579e-01,5.666470738610029922e-01,-1.764423147105571275e+02,1.012917013263699761e+00,3.708420785206669734e-01
4.263475894927978516e+00,-6.020240984836191384e-03,1.914795981110867518e-01,5.666378494197461535e-01,-1.764641137182827606e+02,1.012634184522329894e+00,3.919711984254455883e-01
4.275497674942016602e+00,-5.921563407132548508e-03,1.917368085568748604e-01,5.666470023908881659e-01,-1.764425455527438089e+02,1.012450822552031893e+00,3.928111772158203729e-01
4.295026540756225586e+00,-5.921563407132548508e-03,1.917368085568748604e-01,5.666470023908881659e-01,-1.764425455527438089e+02,1.012450822552031893e+00,3.928111772158203729e-01
4.308039903640747070e+00,-5.921563407132548508e-03,1.917368085568748604e-01,5.666470023908881659e-01,-1.764425455527438089e+02,1.012450822552031893e+00,3.928111772158203729e-01
4.324271202087402344e+00,-5.918753064968532845e-03,1.917387980587312579e-01,5.666470738610029922e-01,-1.764423147105571275e+02,1.012917013263699761e+00,3.708420785206669734e-01
4.342023134231567383e+00,-5.921563407132548508e-03,1.917368085568748604e-01,5.666470023908881659e-01,-1.764425455527438089e+02,1.012450822552031893e+00,3.928111772158203729e-01
4.361452341079711914e+00,-5.852487099564551883e-03,1.917372813187143699e-01,5.666457948435171810e-01,-1.764425693932590491e+02,9.905138394043997430e-01,3.914471686919026583e-01
4.381897449493408203e+00,-5.852487099564551883e-03,1.917372813187143699e-01,5.666457948435171810e-01,-1.764425693932590491e+02,9.905138394043997430e-01,3.914471686919026583e-01
4.399958848953247070e+00,-5.852487099564551883e-03,1.917372813187143699e-01,5.666457948435171810e-01,-1.764425693932590491e+02,9.905138394043997430e-01,3.914471686919026583e-01
4.414951324462890625e+00,-6.181570258212278762e-03,1.914769724186855537e-01,5.666410368346526116e-01,-1.764643727862029152e+02,1.034580307980574654e+00,3.928596123206092861e-01
4.431559562683105469e+00,-5.921727166120523481e-03,1.914769724101583193e-01,5.666387153509593322e-01,-1.764645235141432806e+02,1.012601489340532179e+00,3.928570004390180004e-01
4.445930957794189453e+00,-5.852884077626139062e-03,1.918062080783997092e-01,5.666500926359774315e-01,-1.764205880111587135e+02,9.904757975884308507e-01,3.920572821620873505e-01
4.461402654647827148e+00,-5.852487099564551883e-03,1.917372813187143699e-01,5.666457948435171810e-01,-1.764425693932590491e+02,9.905138394043997430e-01,3.914471686919026583e-01
4.484229326248168945e+00,-6.181403319864262058e-03,1.917368085654018728e-01,5.666493238111516284e-01,-1.764423948423913941e+02,1.034429641312595960e+00,3.928137883869699531e-01
4.500570535659790039e+00,-5.921960380928493160e-03,1.918057345759224264e-01,5.666513001371673575e-01,-1.764205640244415747e+02,1.012412255901421254e+00,3.934297079516885787e-01
4.520706176757812500e+00,-6.279917443220624576e-03,1.917394353449444477e-01,5.666484966783109645e-01,-1.764419853838260508e+02,1.034462678548753622e+00,3.919279930396806222e-01
4.539647579193115234e+00,-6.181403319864262058e-03,1.917368085654018728e-01,5.666493238111516284e-01,-1.764423948423913941e+02,1.034429641312595960e+00,3.928137883869699531e-01
4.559492349624633789e+00,-5.921563407132548508e-03,1.917368085568748604e-01,5.666470023908881659e-01,-1.764425455527438089e+02,1.012450822552031893e+00,3.928111772158203729e-01
4.579126596450805664e+00,-6.112327480607535404e-03,1.917372813271440712e-01,5.666480897653856097e-01,-1.764424192072566200e+02,1.012492661746127398e+00,3.914497130042786655e-01
4.592414140701293945e+00,-6.181798644867864470e-03,1.918057345844500217e-01,5.666536217093983696e-01,-1.764204130767822392e+02,1.034391073033980479e+00,3.934323232598932463e-01
4.613442659378051758e+00,-5.921563407132548508e-03,1.917368085568748604e-01,5.666470023908881659e-01,-1.764425455527438089e+02,1.012450822552031893e+00,3.928111772158203729e-01
4.631463050842285156e+00,-5.852650862135445539e-03,1.914774452322942910e-01,5.666375076222531781e-01,-1.764645472111183722e+02,9.906639846714301312e-01,3.915014079699741245e-01
4.646451234817504883e+00,-6.181403319864262058e-03,1.917368085654018728e-01,5.666493238111516284e-01,-1.764423948423913941e+02,1.034429641312595960e+00,3.928137883869699531e-01
4.664813280105590820e+00,-6.181403319864262058e-03,1.917368085654018728e-01,5.666493238111516284e-01,-1.764423948423913941e+02,1.034429641312595960e+00,3.928137883869699531e-01
